"GEO_ID","NAME","H2_001N","H2_001NA","H2_002N","H2_002NA","H2_003N","H2_003NA","H2_004N","H2_004NA",
"Geography","Geographic Area Name"," !!Total:","Annotation of  !!Total:"," !!Total:!!Urban","Annotation of  !!Total:!!Urban"," !!Total:!!Rural","Annotation of  !!Total:!!Rural"," !!Total:!!Not defined for this file","Annotation of  !!Total:!!Not defined for this file",
"0400000US06","California","14392140","null","13445407","null","946733","null","0","null",
"1400000US06095251300","Census Tract 2513; Solano County; California","1285","null","1285","null","0","null","0","null",
"1400000US06095251400","Census Tract 2514; Solano County; California","2357","null","2357","null","0","null","0","null",
"1400000US06095251500","Census Tract 2515; Solano County; California","1550","null","1550","null","0","null","0","null",
"1400000US06095251600","Census Tract 2516; Solano County; California","1212","null","1212","null","0","null","0","null",
"1400000US06095251701","Census Tract 2517.01; Solano County; California","1622","null","1622","null","0","null","0","null",
"1400000US06095251702","Census Tract 2517.02; Solano County; California","1056","null","1056","null","0","null","0","null",
"1400000US06095251802","Census Tract 2518.02; Solano County; California","1324","null","1324","null","0","null","0","null",
"1400000US06095251803","Census Tract 2518.03; Solano County; California","1476","null","1476","null","0","null","0","null",
"1400000US06095251804","Census Tract 2518.04; Solano County; California","1051","null","1051","null","0","null","0","null",
"1400000US06095251901","Census Tract 2519.01; Solano County; California","1915","null","1915","null","0","null","0","null",
"1400000US06095251902","Census Tract 2519.02; Solano County; California","1727","null","1727","null","0","null","0","null",
"1400000US06095251903","Census Tract 2519.03; Solano County; California","1681","null","1681","null","0","null","0","null",
"1400000US06095252000","Census Tract 2520; Solano County; California","2259","null","2259","null","0","null","0","null",
"1400000US06095252102","Census Tract 2521.02; Solano County; California","1723","null","1703","null","20","null","0","null",
"1400000US06095252103","Census Tract 2521.03; Solano County; California","2118","null","2118","null","0","null","0","null",
"1400000US06095252104","Census Tract 2521.04; Solano County; California","1936","null","1931","null","5","null","0","null",
"1400000US06095252105","Census Tract 2521.05; Solano County; California","1340","null","1340","null","0","null","0","null",
"1400000US06095252106","Census Tract 2521.06; Solano County; California","1726","null","1726","null","0","null","0","null",
"1400000US06095252107","Census Tract 2521.07; Solano County; California","1448","null","1448","null","0","null","0","null",
"1400000US06095252108","Census Tract 2521.08; Solano County; California","1311","null","1311","null","0","null","0","null",
"1400000US06095252203","Census Tract 2522.03; Solano County; California","1877","null","1561","null","316","null","0","null",
"1400000US06095252204","Census Tract 2522.04; Solano County; California","1795","null","1169","null","626","null","0","null",
"1400000US06095252205","Census Tract 2522.05; Solano County; California","2545","null","2523","null","22","null","0","null",
"1400000US06095252206","Census Tract 2522.06; Solano County; California","1665","null","861","null","804","null","0","null",
"1400000US06095252305","Census Tract 2523.05; Solano County; California","2222","null","2089","null","133","null","0","null",
"1400000US06095252306","Census Tract 2523.06; Solano County; California","1304","null","1304","null","0","null","0","null",
"1400000US06095252310","Census Tract 2523.10; Solano County; California","1367","null","1226","null","141","null","0","null",
"1400000US06095252311","Census Tract 2523.11; Solano County; California","1662","null","1662","null","0","null","0","null",
"1400000US06095252312","Census Tract 2523.12; Solano County; California","1479","null","1479","null","0","null","0","null",
"1400000US06095252313","Census Tract 2523.13; Solano County; California","2499","null","2499","null","0","null","0","null",
"1400000US06095252314","Census Tract 2523.14; Solano County; California","1554","null","1554","null","0","null","0","null",
"1400000US06095252315","Census Tract 2523.15; Solano County; California","1441","null","1441","null","0","null","0","null",
"1400000US06095252316","Census Tract 2523.16; Solano County; California","1171","null","1171","null","0","null","0","null",
"1400000US06095252317","Census Tract 2523.17; Solano County; California","3452","null","3381","null","71","null","0","null",
"1400000US06095252401","Census Tract 2524.01; Solano County; California","1490","null","1490","null","0","null","0","null",
"1400000US06095252402","Census Tract 2524.02; Solano County; California","1787","null","1784","null","3","null","0","null",
"1400000US06095252501","Census Tract 2525.01; Solano County; California","987","null","987","null","0","null","0","null",
"1400000US06095252502","Census Tract 2525.02; Solano County; California","705","null","705","null","0","null","0","null",
"1400000US06095252604","Census Tract 2526.04; Solano County; California","1268","null","1268","null","0","null","0","null",
"1400000US06095252605","Census Tract 2526.05; Solano County; California","2022","null","2022","null","0","null","0","null",
"1400000US06095252606","Census Tract 2526.06; Solano County; California","1826","null","1826","null","0","null","0","null",
"1400000US06095252607","Census Tract 2526.07; Solano County; California","1215","null","1215","null","0","null","0","null",
"1400000US06095252608","Census Tract 2526.08; Solano County; California","1341","null","1341","null","0","null","0","null",
"1400000US06095252610","Census Tract 2526.10; Solano County; California","1086","null","1086","null","0","null","0","null",
"1400000US06095252611","Census Tract 2526.11; Solano County; California","1214","null","1214","null","0","null","0","null",
"1400000US06095252702","Census Tract 2527.02; Solano County; California","2436","null","2393","null","43","null","0","null",
"1400000US06095252703","Census Tract 2527.03; Solano County; California","1328","null","1328","null","0","null","0","null",
"1400000US06095252704","Census Tract 2527.04; Solano County; California","1784","null","1784","null","0","null","0","null",
"1400000US06095252705","Census Tract 2527.05; Solano County; California","1898","null","1898","null","0","null","0","null",
"1400000US06095252706","Census Tract 2527.06; Solano County; California","1311","null","1311","null","0","null","0","null",
"1400000US06095252707","Census Tract 2527.07; Solano County; California","1738","null","1738","null","0","null","0","null",
"1400000US06095252801","Census Tract 2528.01; Solano County; California","866","null","866","null","0","null","0","null",
"1400000US06095252802","Census Tract 2528.02; Solano County; California","223","null","221","null","2","null","0","null",
"1400000US06095252903","Census Tract 2529.03; Solano County; California","1780","null","1","null","1779","null","0","null",
"1400000US06095252904","Census Tract 2529.04; Solano County; California","3202","null","2176","null","1026","null","0","null",
"1400000US06095252908","Census Tract 2529.08; Solano County; California","1346","null","1346","null","0","null","0","null",
"1400000US06095252909","Census Tract 2529.09; Solano County; California","1528","null","1118","null","410","null","0","null",
"1400000US06095252910","Census Tract 2529.10; Solano County; California","2005","null","2005","null","0","null","0","null",
"1400000US06095252911","Census Tract 2529.11; Solano County; California","3047","null","3047","null","0","null","0","null",
"1400000US06095252912","Census Tract 2529.12; Solano County; California","1959","null","1959","null","0","null","0","null",
"1400000US06095252913","Census Tract 2529.13; Solano County; California","1768","null","1768","null","0","null","0","null",
"1400000US06095252914","Census Tract 2529.14; Solano County; California","1918","null","1916","null","2","null","0","null",
"1400000US06095252915","Census Tract 2529.15; Solano County; California","1938","null","1925","null","13","null","0","null",
"1400000US06095253000","Census Tract 2530; Solano County; California","4","null","1","null","3","null","0","null",
"1400000US06095253101","Census Tract 2531.01; Solano County; California","2151","null","2138","null","13","null","0","null",
"1400000US06095253105","Census Tract 2531.05; Solano County; California","2597","null","2597","null","0","null","0","null",
"1400000US06095253106","Census Tract 2531.06; Solano County; California","1337","null","1337","null","0","null","0","null",
"1400000US06095253107","Census Tract 2531.07; Solano County; California","2464","null","2464","null","0","null","0","null",
"1400000US06095253108","Census Tract 2531.08; Solano County; California","1617","null","1515","null","102","null","0","null",
"1400000US06095253201","Census Tract 2532.01; Solano County; California","1877","null","1849","null","28","null","0","null",
"1400000US06095253203","Census Tract 2532.03; Solano County; California","1634","null","1634","null","0","null","0","null",
"1400000US06095253205","Census Tract 2532.05; Solano County; California","1053","null","1053","null","0","null","0","null",
"1400000US06095253206","Census Tract 2532.06; Solano County; California","1221","null","1215","null","6","null","0","null",
"1400000US06095253207","Census Tract 2532.07; Solano County; California","847","null","780","null","67","null","0","null",
"1400000US06095253208","Census Tract 2532.08; Solano County; California","1738","null","1738","null","0","null","0","null",
"1400000US06095253300","Census Tract 2533; Solano County; California","939","null","0","null","939","null","0","null",
"1400000US06095253402","Census Tract 2534.02; Solano County; California","2887","null","2707","null","180","null","0","null",
"1400000US06095253403","Census Tract 2534.03; Solano County; California","1802","null","1758","null","44","null","0","null",
"1400000US06095253404","Census Tract 2534.04; Solano County; California","2059","null","2059","null","0","null","0","null",
"1400000US06095253501","Census Tract 2535.01; Solano County; California","3649","null","3368","null","281","null","0","null",
"1400000US06095253502","Census Tract 2535.02; Solano County; California","1936","null","1819","null","117","null","0","null",
"1400000US06095980000","Census Tract 9800; Solano County; California","5","null","5","null","0","null","0","null",
"1400000US06097150100","Census Tract 1501; Sonoma County; California","1096","null","269","null","827","null","0","null",
"1400000US06097150203","Census Tract 1502.03; Sonoma County; California","2378","null","2378","null","0","null","0","null",
"1400000US06097150204","Census Tract 1502.04; Sonoma County; California","1805","null","1805","null","0","null","0","null",
"1400000US06097150205","Census Tract 1502.05; Sonoma County; California","2064","null","1808","null","256","null","0","null",
"1400000US06097150206","Census Tract 1502.06; Sonoma County; California","794","null","570","null","224","null","0","null",
"1400000US06097150303","Census Tract 1503.03; Sonoma County; California","2389","null","1567","null","822","null","0","null",
"1400000US06097150304","Census Tract 1503.04; Sonoma County; California","2370","null","2370","null","0","null","0","null",
"1400000US06097150305","Census Tract 1503.05; Sonoma County; California","1855","null","1851","null","4","null","0","null",
"1400000US06097150306","Census Tract 1503.06; Sonoma County; California","1729","null","1687","null","42","null","0","null",
"1400000US06097150501","Census Tract 1505.01; Sonoma County; California","1430","null","322","null","1108","null","0","null",
"1400000US06097150502","Census Tract 1505.02; Sonoma County; California","874","null","440","null","434","null","0","null",
"1400000US06097150601","Census Tract 1506.01; Sonoma County; California","1548","null","1548","null","0","null","0","null",
"1400000US06097150602","Census Tract 1506.02; Sonoma County; California","1563","null","1563","null","0","null","0","null",
"1400000US06097150603","Census Tract 1506.03; Sonoma County; California","2962","null","2962","null","0","null","0","null",
"1400000US06097150607","Census Tract 1506.07; Sonoma County; California","1874","null","1675","null","199","null","0","null",
"1400000US06097150609","Census Tract 1506.09; Sonoma County; California","2197","null","2197","null","0","null","0","null",
"1400000US06097150610","Census Tract 1506.10; Sonoma County; California","1430","null","1430","null","0","null","0","null",
"1400000US06097150611","Census Tract 1506.11; Sonoma County; California","1640","null","1631","null","9","null","0","null",
"1400000US06097150612","Census Tract 1506.12; Sonoma County; California","1889","null","1459","null","430","null","0","null",
"1400000US06097150701","Census Tract 1507.01; Sonoma County; California","2197","null","2197","null","0","null","0","null",
"1400000US06097150702","Census Tract 1507.02; Sonoma County; California","2038","null","1894","null","144","null","0","null",
"1400000US06097150800","Census Tract 1508; Sonoma County; California","2079","null","2031","null","48","null","0","null",
"1400000US06097150901","Census Tract 1509.01; Sonoma County; California","2080","null","2080","null","0","null","0","null",
"1400000US06097150902","Census Tract 1509.02; Sonoma County; California","1475","null","1475","null","0","null","0","null",
"1400000US06097151000","Census Tract 1510; Sonoma County; California","1443","null","1250","null","193","null","0","null",
"1400000US06097151100","Census Tract 1511; Sonoma County; California","1812","null","0","null","1812","null","0","null",
"1400000US06097151203","Census Tract 1512.03; Sonoma County; California","2114","null","2114","null","0","null","0","null",
"1400000US06097151204","Census Tract 1512.04; Sonoma County; California","1556","null","1556","null","0","null","0","null",
"1400000US06097151205","Census Tract 1512.05; Sonoma County; California","1281","null","1117","null","164","null","0","null",
"1400000US06097151206","Census Tract 1512.06; Sonoma County; California","2138","null","1911","null","227","null","0","null",
"1400000US06097151301","Census Tract 1513.01; Sonoma County; California","1659","null","1659","null","0","null","0","null",
"1400000US06097151305","Census Tract 1513.05; Sonoma County; California","2374","null","2374","null","0","null","0","null",
"1400000US06097151306","Census Tract 1513.06; Sonoma County; California","1661","null","1661","null","0","null","0","null",
"1400000US06097151307","Census Tract 1513.07; Sonoma County; California","1969","null","1922","null","47","null","0","null",
"1400000US06097151308","Census Tract 1513.08; Sonoma County; California","2164","null","2164","null","0","null","0","null",
"1400000US06097151309","Census Tract 1513.09; Sonoma County; California","2557","null","2202","null","355","null","0","null",
"1400000US06097151310","Census Tract 1513.10; Sonoma County; California","1558","null","1558","null","0","null","0","null",
"1400000US06097151311","Census Tract 1513.11; Sonoma County; California","2547","null","2544","null","3","null","0","null",
"1400000US06097151403","Census Tract 1514.03; Sonoma County; California","1773","null","1699","null","74","null","0","null",
"1400000US06097151404","Census Tract 1514.04; Sonoma County; California","974","null","974","null","0","null","0","null",
"1400000US06097151405","Census Tract 1514.05; Sonoma County; California","2378","null","2328","null","50","null","0","null",
"1400000US06097151406","Census Tract 1514.06; Sonoma County; California","1454","null","1454","null","0","null","0","null",
"1400000US06097151503","Census Tract 1515.03; Sonoma County; California","1427","null","1198","null","229","null","0","null",
"1400000US06097151504","Census Tract 1515.04; Sonoma County; California","1398","null","1398","null","0","null","0","null",
"1400000US06097151505","Census Tract 1515.05; Sonoma County; California","621","null","176","null","445","null","0","null",
"1400000US06097151506","Census Tract 1515.06; Sonoma County; California","2498","null","2497","null","1","null","0","null",
"1400000US06097151601","Census Tract 1516.01; Sonoma County; California","2063","null","1826","null","237","null","0","null",
"1400000US06097151602","Census Tract 1516.02; Sonoma County; California","2075","null","1810","null","265","null","0","null",
"1400000US06097151701","Census Tract 1517.01; Sonoma County; California","1365","null","1365","null","0","null","0","null",
"1400000US06097151702","Census Tract 1517.02; Sonoma County; California","1783","null","1783","null","0","null","0","null",
"1400000US06097151800","Census Tract 1518; Sonoma County; California","2224","null","2224","null","0","null","0","null",
"1400000US06097151900","Census Tract 1519; Sonoma County; California","1441","null","1441","null","0","null","0","null",
"1400000US06097152000","Census Tract 1520; Sonoma County; California","1146","null","1146","null","0","null","0","null",
"1400000US06097152100","Census Tract 1521; Sonoma County; California","957","null","957","null","0","null","0","null",
"1400000US06097152201","Census Tract 1522.01; Sonoma County; California","1816","null","1816","null","0","null","0","null",
"1400000US06097152203","Census Tract 1522.03; Sonoma County; California","1946","null","1946","null","0","null","0","null",
"1400000US06097152204","Census Tract 1522.04; Sonoma County; California","2348","null","2348","null","0","null","0","null",
"1400000US06097152205","Census Tract 1522.05; Sonoma County; California","796","null","796","null","0","null","0","null",
"1400000US06097152300","Census Tract 1523; Sonoma County; California","1884","null","1884","null","0","null","0","null",
"1400000US06097152401","Census Tract 1524.01; Sonoma County; California","1714","null","1632","null","82","null","0","null",
"1400000US06097152402","Census Tract 1524.02; Sonoma County; California","1728","null","1604","null","124","null","0","null",
"1400000US06097152501","Census Tract 1525.01; Sonoma County; California","1781","null","1781","null","0","null","0","null",
"1400000US06097152502","Census Tract 1525.02; Sonoma County; California","1571","null","1571","null","0","null","0","null",
"1400000US06097152601","Census Tract 1526.01; Sonoma County; California","2502","null","2067","null","435","null","0","null",
"1400000US06097152602","Census Tract 1526.02; Sonoma County; California","630","null","165","null","465","null","0","null",
"1400000US06097152701","Census Tract 1527.01; Sonoma County; California","2133","null","1733","null","400","null","0","null",
"1400000US06097152702","Census Tract 1527.02; Sonoma County; California","2071","null","1986","null","85","null","0","null",
"1400000US06097152801","Census Tract 1528.01; Sonoma County; California","1699","null","1699","null","0","null","0","null",
"1400000US06097152803","Census Tract 1528.03; Sonoma County; California","1480","null","1480","null","0","null","0","null",
"1400000US06097152804","Census Tract 1528.04; Sonoma County; California","1350","null","1350","null","0","null","0","null",
"1400000US06097152903","Census Tract 1529.03; Sonoma County; California","1579","null","1579","null","0","null","0","null",
"1400000US06097152904","Census Tract 1529.04; Sonoma County; California","2055","null","2055","null","0","null","0","null",
"1400000US06097152905","Census Tract 1529.05; Sonoma County; California","1658","null","1658","null","0","null","0","null",
"1400000US06097152906","Census Tract 1529.06; Sonoma County; California","2324","null","1373","null","951","null","0","null",
"1400000US06097153001","Census Tract 1530.01; Sonoma County; California","2906","null","2906","null","0","null","0","null",
"1400000US06097153002","Census Tract 1530.02; Sonoma County; California","2106","null","2106","null","0","null","0","null",
"1400000US06097153003","Census Tract 1530.03; Sonoma County; California","2096","null","2096","null","0","null","0","null",
"1400000US06097153005","Census Tract 1530.05; Sonoma County; California","2475","null","2126","null","349","null","0","null",
"1400000US06097153006","Census Tract 1530.06; Sonoma County; California","2918","null","2918","null","0","null","0","null",
"1400000US06097153102","Census Tract 1531.02; Sonoma County; California","1465","null","1465","null","0","null","0","null",
"1400000US06097153103","Census Tract 1531.03; Sonoma County; California","1473","null","1473","null","0","null","0","null",
"1400000US06097153104","Census Tract 1531.04; Sonoma County; California","1368","null","1368","null","0","null","0","null",
"1400000US06097153201","Census Tract 1532.01; Sonoma County; California","1338","null","1338","null","0","null","0","null",
"1400000US06097153202","Census Tract 1532.02; Sonoma County; California","1128","null","990","null","138","null","0","null",
"1400000US06097153301","Census Tract 1533.01; Sonoma County; California","2223","null","1794","null","429","null","0","null",
"1400000US06097153302","Census Tract 1533.02; Sonoma County; California","1617","null","1617","null","0","null","0","null",
"1400000US06097153403","Census Tract 1534.03; Sonoma County; California","1769","null","1762","null","7","null","0","null",
"1400000US06097153404","Census Tract 1534.04; Sonoma County; California","1774","null","1737","null","37","null","0","null",
"1400000US06097153405","Census Tract 1534.05; Sonoma County; California","1462","null","1298","null","164","null","0","null",
"1400000US06097153406","Census Tract 1534.06; Sonoma County; California","1282","null","1246","null","36","null","0","null",
"1400000US06097153501","Census Tract 1535.01; Sonoma County; California","1874","null","1158","null","716","null","0","null",
"1400000US06097153502","Census Tract 1535.02; Sonoma County; California","1613","null","133","null","1480","null","0","null",
"1400000US06097153601","Census Tract 1536.01; Sonoma County; California","795","null","549","null","246","null","0","null",
"1400000US06097153602","Census Tract 1536.02; Sonoma County; California","1387","null","170","null","1217","null","0","null",
"1400000US06097153705","Census Tract 1537.05; Sonoma County; California","1718","null","0","null","1718","null","0","null",
"1400000US06097153707","Census Tract 1537.07; Sonoma County; California","1235","null","0","null","1235","null","0","null",
"1400000US06097153708","Census Tract 1537.08; Sonoma County; California","1272","null","0","null","1272","null","0","null",
"1400000US06097153709","Census Tract 1537.09; Sonoma County; California","913","null","0","null","913","null","0","null",
"1400000US06097153710","Census Tract 1537.10; Sonoma County; California","1521","null","0","null","1521","null","0","null",
"1400000US06097153711","Census Tract 1537.11; Sonoma County; California","1343","null","0","null","1343","null","0","null",
"1400000US06097153712","Census Tract 1537.12; Sonoma County; California","903","null","192","null","711","null","0","null",
"1400000US06097153804","Census Tract 1538.04; Sonoma County; California","1154","null","1154","null","0","null","0","null",
"1400000US06097153806","Census Tract 1538.06; Sonoma County; California","1044","null","1044","null","0","null","0","null",
"1400000US06097153807","Census Tract 1538.07; Sonoma County; California","1512","null","1320","null","192","null","0","null",
"1400000US06097153808","Census Tract 1538.08; Sonoma County; California","1734","null","1734","null","0","null","0","null",
"1400000US06097153809","Census Tract 1538.09; Sonoma County; California","1642","null","1624","null","18","null","0","null",
"1400000US06097153810","Census Tract 1538.10; Sonoma County; California","1312","null","1061","null","251","null","0","null",
"1400000US06097153811","Census Tract 1538.11; Sonoma County; California","1912","null","1760","null","152","null","0","null",
"1400000US06097153902","Census Tract 1539.02; Sonoma County; California","1831","null","1831","null","0","null","0","null",
"1400000US06097153903","Census Tract 1539.03; Sonoma County; California","1729","null","1729","null","0","null","0","null",
"1400000US06097153904","Census Tract 1539.04; Sonoma County; California","941","null","723","null","218","null","0","null",
"1400000US06097153905","Census Tract 1539.05; Sonoma County; California","1533","null","1099","null","434","null","0","null",
"1400000US06097154000","Census Tract 1540; Sonoma County; California","1212","null","106","null","1106","null","0","null",
"1400000US06097154100","Census Tract 1541; Sonoma County; California","1678","null","8","null","1670","null","0","null",
"1400000US06097154201","Census Tract 1542.01; Sonoma County; California","1585","null","1403","null","182","null","0","null",
"1400000US06097154202","Census Tract 1542.02; Sonoma County; California","2567","null","2307","null","260","null","0","null",
"1400000US06097154304","Census Tract 1543.04; Sonoma County; California","1669","null","0","null","1669","null","0","null",
"1400000US06097154305","Census Tract 1543.05; Sonoma County; California","1291","null","0","null","1291","null","0","null",
"1400000US06097154306","Census Tract 1543.06; Sonoma County; California","1124","null","0","null","1124","null","0","null",
"1400000US06097154307","Census Tract 1543.07; Sonoma County; California","916","null","0","null","916","null","0","null",
"1400000US06097154308","Census Tract 1543.08; Sonoma County; California","1151","null","0","null","1151","null","0","null",
"1400000US06097990100","Census Tract 9901; Sonoma County; California","0","null","0","null","0","null","0","null",
"1400000US06099000101","Census Tract 1.01; Stanislaus County; California","2180","null","0","null","2180","null","0","null",
"1400000US06099000102","Census Tract 1.02; Stanislaus County; California","1428","null","746","null","682","null","0","null",
"1400000US06099000201","Census Tract 2.01; Stanislaus County; California","2390","null","2363","null","27","null","0","null",
"1400000US06099000202","Census Tract 2.02; Stanislaus County; California","2717","null","2710","null","7","null","0","null",
"1400000US06099000204","Census Tract 2.04; Stanislaus County; California","2065","null","2052","null","13","null","0","null",
"1400000US06099000205","Census Tract 2.05; Stanislaus County; California","1535","null","1495","null","40","null","0","null",
"1400000US06099000301","Census Tract 3.01; Stanislaus County; California","724","null","724","null","0","null","0","null",
"1400000US06099000302","Census Tract 3.02; Stanislaus County; California","891","null","891","null","0","null","0","null",
"1400000US06099000303","Census Tract 3.03; Stanislaus County; California","1826","null","1826","null","0","null","0","null",
"1400000US06099000304","Census Tract 3.04; Stanislaus County; California","1450","null","1450","null","0","null","0","null",
"1400000US06099000403","Census Tract 4.03; Stanislaus County; California","1751","null","1739","null","12","null","0","null",
"1400000US06099000404","Census Tract 4.04; Stanislaus County; California","2244","null","2229","null","15","null","0","null",
"1400000US06099000405","Census Tract 4.05; Stanislaus County; California","905","null","559","null","346","null","0","null",
"1400000US06099000406","Census Tract 4.06; Stanislaus County; California","1834","null","1834","null","0","null","0","null",
"1400000US06099000407","Census Tract 4.07; Stanislaus County; California","1009","null","811","null","198","null","0","null",
"1400000US06099000501","Census Tract 5.01; Stanislaus County; California","2523","null","2190","null","333","null","0","null",
"1400000US06099000503","Census Tract 5.03; Stanislaus County; California","1957","null","1957","null","0","null","0","null",
"1400000US06099000505","Census Tract 5.05; Stanislaus County; California","1779","null","1744","null","35","null","0","null",
"1400000US06099000506","Census Tract 5.06; Stanislaus County; California","1919","null","1919","null","0","null","0","null",
"1400000US06099000511","Census Tract 5.11; Stanislaus County; California","1963","null","1946","null","17","null","0","null",
"1400000US06099000512","Census Tract 5.12; Stanislaus County; California","1220","null","1220","null","0","null","0","null",
"1400000US06099000513","Census Tract 5.13; Stanislaus County; California","1325","null","1293","null","32","null","0","null",
"1400000US06099000514","Census Tract 5.14; Stanislaus County; California","1093","null","1093","null","0","null","0","null",
"1400000US06099000601","Census Tract 6.01; Stanislaus County; California","1508","null","1337","null","171","null","0","null",
"1400000US06099000602","Census Tract 6.02; Stanislaus County; California","912","null","912","null","0","null","0","null",
"1400000US06099000801","Census Tract 8.01; Stanislaus County; California","2775","null","2775","null","0","null","0","null",
"1400000US06099000803","Census Tract 8.03; Stanislaus County; California","1656","null","1656","null","0","null","0","null",
"1400000US06099000805","Census Tract 8.05; Stanislaus County; California","2094","null","2094","null","0","null","0","null",
"1400000US06099000806","Census Tract 8.06; Stanislaus County; California","1661","null","1661","null","0","null","0","null",
"1400000US06099000807","Census Tract 8.07; Stanislaus County; California","1668","null","1668","null","0","null","0","null",
"1400000US06099000905","Census Tract 9.05; Stanislaus County; California","2340","null","2340","null","0","null","0","null",
"1400000US06099000906","Census Tract 9.06; Stanislaus County; California","2461","null","2461","null","0","null","0","null",
"1400000US06099000907","Census Tract 9.07; Stanislaus County; California","1341","null","1341","null","0","null","0","null",
"1400000US06099000908","Census Tract 9.08; Stanislaus County; California","2028","null","2028","null","0","null","0","null",
"1400000US06099000909","Census Tract 9.09; Stanislaus County; California","1808","null","1808","null","0","null","0","null",
"1400000US06099000910","Census Tract 9.10; Stanislaus County; California","2483","null","2483","null","0","null","0","null",
"1400000US06099000911","Census Tract 9.11; Stanislaus County; California","1857","null","1857","null","0","null","0","null",
"1400000US06099000913","Census Tract 9.13; Stanislaus County; California","2412","null","2412","null","0","null","0","null",
"1400000US06099000914","Census Tract 9.14; Stanislaus County; California","2189","null","2189","null","0","null","0","null",
"1400000US06099000915","Census Tract 9.15; Stanislaus County; California","1599","null","1599","null","0","null","0","null",
"1400000US06099001001","Census Tract 10.01; Stanislaus County; California","2760","null","2760","null","0","null","0","null",
"1400000US06099001002","Census Tract 10.02; Stanislaus County; California","1417","null","1417","null","0","null","0","null",
"1400000US06099001100","Census Tract 11; Stanislaus County; California","1723","null","1723","null","0","null","0","null",
"1400000US06099001200","Census Tract 12; Stanislaus County; California","1772","null","1772","null","0","null","0","null",
"1400000US06099001300","Census Tract 13; Stanislaus County; California","2647","null","2647","null","0","null","0","null",
"1400000US06099001400","Census Tract 14; Stanislaus County; California","2618","null","2618","null","0","null","0","null",
"1400000US06099001500","Census Tract 15; Stanislaus County; California","2219","null","2103","null","116","null","0","null",
"1400000US06099001601","Census Tract 16.01; Stanislaus County; California","1306","null","1306","null","0","null","0","null",
"1400000US06099001603","Census Tract 16.03; Stanislaus County; California","1623","null","1623","null","0","null","0","null",
"1400000US06099001604","Census Tract 16.04; Stanislaus County; California","1028","null","1028","null","0","null","0","null",
"1400000US06099001700","Census Tract 17; Stanislaus County; California","819","null","819","null","0","null","0","null",
"1400000US06099001800","Census Tract 18; Stanislaus County; California","963","null","963","null","0","null","0","null",
"1400000US06099001900","Census Tract 19; Stanislaus County; California","2311","null","2311","null","0","null","0","null",
"1400000US06099002002","Census Tract 20.02; Stanislaus County; California","1504","null","1404","null","100","null","0","null",
"1400000US06099002004","Census Tract 20.04; Stanislaus County; California","2219","null","2219","null","0","null","0","null",
"1400000US06099002005","Census Tract 20.05; Stanislaus County; California","1154","null","1154","null","0","null","0","null",
"1400000US06099002006","Census Tract 20.06; Stanislaus County; California","1338","null","1338","null","0","null","0","null",
"1400000US06099002100","Census Tract 21; Stanislaus County; California","1050","null","1050","null","0","null","0","null",
"1400000US06099002200","Census Tract 22; Stanislaus County; California","1857","null","1857","null","0","null","0","null",
"1400000US06099002302","Census Tract 23.02; Stanislaus County; California","1171","null","1171","null","0","null","0","null",
"1400000US06099002303","Census Tract 23.03; Stanislaus County; California","1391","null","1390","null","1","null","0","null",
"1400000US06099002304","Census Tract 23.04; Stanislaus County; California","839","null","839","null","0","null","0","null",
"1400000US06099002401","Census Tract 24.01; Stanislaus County; California","903","null","903","null","0","null","0","null",
"1400000US06099002402","Census Tract 24.02; Stanislaus County; California","1361","null","1360","null","1","null","0","null",
"1400000US06099002503","Census Tract 25.03; Stanislaus County; California","1354","null","1354","null","0","null","0","null",
"1400000US06099002504","Census Tract 25.04; Stanislaus County; California","1254","null","1254","null","0","null","0","null",
"1400000US06099002505","Census Tract 25.05; Stanislaus County; California","1250","null","1250","null","0","null","0","null",
"1400000US06099002506","Census Tract 25.06; Stanislaus County; California","476","null","476","null","0","null","0","null",
"1400000US06099002602","Census Tract 26.02; Stanislaus County; California","1702","null","1702","null","0","null","0","null",
"1400000US06099002603","Census Tract 26.03; Stanislaus County; California","1010","null","1010","null","0","null","0","null",
"1400000US06099002604","Census Tract 26.04; Stanislaus County; California","1481","null","1481","null","0","null","0","null",
"1400000US06099002605","Census Tract 26.05; Stanislaus County; California","1267","null","1267","null","0","null","0","null",
"1400000US06099002701","Census Tract 27.01; Stanislaus County; California","1253","null","1253","null","0","null","0","null",
"1400000US06099002702","Census Tract 27.02; Stanislaus County; California","2001","null","2001","null","0","null","0","null",
"1400000US06099002801","Census Tract 28.01; Stanislaus County; California","1890","null","1503","null","387","null","0","null",
"1400000US06099002802","Census Tract 28.02; Stanislaus County; California","2280","null","1250","null","1030","null","0","null",
"1400000US06099002803","Census Tract 28.03; Stanislaus County; California","1210","null","1205","null","5","null","0","null",
"1400000US06099002901","Census Tract 29.01; Stanislaus County; California","1741","null","263","null","1478","null","0","null",
"1400000US06099002903","Census Tract 29.03; Stanislaus County; California","1929","null","1685","null","244","null","0","null",
"1400000US06099002904","Census Tract 29.04; Stanislaus County; California","892","null","818","null","74","null","0","null",
"1400000US06099003002","Census Tract 30.02; Stanislaus County; California","2145","null","1767","null","378","null","0","null",
"1400000US06099003003","Census Tract 30.03; Stanislaus County; California","2017","null","1906","null","111","null","0","null",
"1400000US06099003004","Census Tract 30.04; Stanislaus County; California","649","null","499","null","150","null","0","null",
